初刻,311,否
初刻,312,观
初刻,313,乾
初刻,314,泰
初刻,315,遁
初刻,316,复
初刻,317,观
初刻,318,剥
初刻,319,姤
初刻,320,大壮
初刻,321,否
初刻,322,临
初刻,323,剥
初刻,324,坤
初刻,325,遁
初刻,326,夬
初刻,327,观
初刻,328,泰
初刻,329,坤
初刻,330,复
初刻,331,遁
初刻,332,否
初刻,333,否
初刻,334,观
初刻,335,观
初刻,336,剥
初刻,337,剥
初刻,338,坤
初刻,339,坤
初刻,340,复
初刻,341,复
初刻,342,临
初刻,343,临
初刻,344,泰
初刻,345,泰
初刻,346,大壮
初刻,347,大壮
初刻,348,夬
初刻,349,夬
初刻,350,乾
初刻,351,乾
初刻,352,姤
初刻,353,姤
初刻,354,遁
初刻,355,遁
初刻,356,否
初刻,357,否
初刻,358,观
初刻,359,观
初刻,360,剥
初刻,361,遁
初刻,362,否
初刻,363,否
初刻,364,观
初刻,365,观
初刻,366,剥
初刻,367,剥
初刻,368,坤
初刻,369,坤
初刻,370,复
初刻,371,复
初刻,372,临
初刻,373,临
初刻,374,泰
初刻,375,泰
初刻,376,大壮
初刻,377,大壮
初刻,378,夬
初刻,379,夬
初刻,380,乾
初刻,381,乾
初刻,382,姤
初刻,383,姤
初刻,384,遁
初刻,385,遁
初刻,386,否
初刻,387,否
初刻,388,观
初刻,389,观
初刻,390,剥
初刻,391,遁
初刻,392,否
初刻,393,否
初刻,394,观
初刻,395,观
初刻,396,剥
初刻,397,剥
初刻,398,坤
初刻,399,坤
初刻,400,复
初刻,401,复
初刻,402,临
初刻,403,临
初刻,404,泰
初刻,405,泰
初刻,406,大壮
初刻,407,大壮
初刻,408,夬
初刻,409,夬
初刻,410,乾
初刻,411,乾
初刻,412,姤
初刻,413,姤
初刻,414,遁
初刻,415,遁
初刻,416,否
初刻,417,否
初刻,418,观
初刻,419,观
初刻,420,剥
初刻,421,遁
初刻,422,否
初刻,423,否
初刻,424,观
初刻,425,观
初刻,426,剥
初刻,427,剥
初刻,428,坤
初刻,429,坤
初刻,430,复
初刻,431,复
初刻,432,临
初刻,433,临
初刻,434,泰
初刻,435,泰
初刻,436,大壮
初刻,437,大壮
初刻,438,夬
初刻,439,夬
初刻,440,乾
初刻,441,乾
初刻,442,姤
初刻,443,姤
初刻,444,遁
初刻,445,遁
初刻,446,否
初刻,447,否
初刻,448,观
初刻,449,观
初刻,450,剥
初刻,451,遁
初刻,452,否
初刻,453,否
初刻,454,观
初刻,455,观
初刻,456,剥
初刻,457,剥
初刻,458,坤
初刻,459,坤
初刻,460,复
初刻,461,复
初刻,462,临
初刻,463,临
初刻,464,泰
初刻,465,泰
初刻,466,大壮
初刻,467,大壮
初刻,468,夬
初刻,469,夬
初刻,470,乾
初刻,471,乾
初刻,472,姤
初刻,473,姤
初刻,474,遁
初刻,475,遁
初刻,476,否
初刻,477,否
初刻,478,观
初刻,479,观
初刻,480,剥
初刻,481,乾
初刻,482,剥
初刻,483,遁
初刻,484,否
初刻,485,姤
初刻,486,坤
初刻,487,否
初刻,488,观
初刻,489,遁
初刻,490,复
初刻,491,观
初刻,492,剥
初刻,493,否
初刻,494,临
初刻,495,剥
初刻,496,坤
初刻,497,观
初刻,498,泰
初刻,499,坤
初刻,500,复
初刻,501,剥
初刻,502,大壮
初刻,503,复
初刻,504,临
初刻,505,坤
初刻,506,夬
初刻,507,临
初刻,508,泰
初刻,509,复
初刻,510,乾
初刻,511,乾
初刻,512,剥
初刻,513,遁
初刻,514,否
初刻,515,姤
初刻,516,坤
初刻,517,否
初刻,518,观
初刻,519,遁
初刻,520,复
初刻,521,观
初刻,522,剥
初刻,523,否
初刻,524,临
初刻,525,剥
初刻,526,坤
初刻,527,观
初刻,528,泰
初刻,529,坤
初刻,530,复
初刻,531,剥
初刻,532,大壮
初刻,533,复
初刻,534,临
初刻,535,坤
初刻,536,夬
初刻,537,临
初刻,538,泰
初刻,539,复
初刻,540,乾
初刻,541,乾
初刻,542,剥
初刻,543,遁
初刻,544,否
初刻,545,姤
初刻,546,坤
初刻,547,否
初刻,548,观
初刻,549,遁
初刻,550,复
初刻,551,观
初刻,552,剥
初刻,553,否
初刻,554,临
初刻,555,剥
初刻,556,坤
初刻,557,观
初刻,558,泰
初刻,559,坤
初刻,560,复
初刻,561,剥
初刻,562,大壮
初刻,563,复
初刻,564,临
初刻,565,坤
初刻,566,夬
初刻,567,临
初刻,568,泰
初刻,569,复
初刻,570,乾
初刻,571,乾
初刻,572,剥
初刻,573,遁
初刻,574,否
初刻,575,姤
初刻,576,坤
初刻,577,否
初刻,578,观
初刻,579,遁
初刻,580,复
初刻,581,观
初刻,582,剥
初刻,583,否
初刻,584,临
初刻,585,剥
初刻,586,坤
初刻,587,观
初刻,588,泰
初刻,589,坤
初刻,590,复
初刻,591,剥
初刻,592,大壮
初刻,593,复
初刻,594,临
初刻,595,坤
初刻,596,夬
初刻,597,临
初刻,598,泰
初刻,599,复
初刻,600,乾
初刻,601,乾
初刻,602,剥
初刻,603,遁
初刻,604,否
初刻,605,姤
初刻,606,坤
初刻,607,否
初刻,608,观
初刻,609,遁
初刻,610,复
初刻,611,观
初刻,612,剥
初刻,613,否
初刻,614,临
初刻,615,剥
初刻,616,坤
初刻,617,观
初刻,618,泰
初刻,619,坤
初刻,620,复
初刻,621,剥
初刻,622,大壮
初刻,623,复
初刻,624,临
初刻,625,坤
初刻,626,夬
初刻,627,临
初刻,628,泰
初刻,629,复
初刻,630,乾
初刻,631,剥
初刻,632,遁
初刻,633,否
初刻,634,坤
初刻,635,否
初刻,636,否
初刻,637,复
初刻,638,观
初刻,639,剥
初刻,640,临
初刻,641,剥
初刻,642,坤
初刻,643,泰
初刻,644,坤
初刻,645,复
初刻,646,大壮
初刻,647,复
初刻,648,临
初刻,649,夬
初刻,650,临
初刻,651,泰
初刻,652,乾
初刻,653,泰
初刻,654,大壮
初刻,655,姤
初刻,656,大壮
初刻,657,夬
初刻,658,遁
初刻,659,夬
初刻,660,乾
初刻,661,剥
初刻,662,遁
初刻,663,否
初刻,664,坤
初刻,665,否
初刻,666,否
初刻,667,复
初刻,668,观
初刻,669,剥
初刻,670,临
初刻,671,剥
初刻,672,坤
初刻,673,泰
初刻,674,坤
初刻,675,复
初刻,676,大壮
初刻,677,复
初刻,678,临
初刻,679,夬
初刻,680,临
初刻,681,泰
初刻,682,乾
初刻,683,泰
初刻,684,大壮
初刻,685,姤
初刻,686,大壮
初刻,687,夬
初刻,688,遁
初刻,689,夬
初刻,690,乾
初刻,691,剥
初刻,692,遁
初刻,693,否
初刻,694,坤
初刻,695,否
初刻,696,否
初刻,697,复
初刻,698,观
初刻,699,剥
初刻,700,临
初刻,701,剥
初刻,702,坤
初刻,703,泰
初刻,704,坤
初刻,705,复
初刻,706,大壮
初刻,707,复
初刻,708,临
初刻,709,夬
初刻,710,临
初刻,711,泰
初刻,712,乾
初刻,713,泰
初刻,714,大壮
初刻,715,姤
初刻,716,大壮
初刻,717,夬
初刻,718,遁
初刻,719,夬
初刻,720,乾
初刻,721,剥
初刻,722,遁
初刻,723,否
初刻,724,坤
初刻,725,否
初刻,726,否
初刻,727,复
初刻,728,观
初刻,729,剥
初刻,730,临
初刻,731,剥
初刻,732,坤
初刻,733,泰
初刻,734,坤
初刻,735,复
初刻,736,大壮
初刻,737,复
初刻,738,临
初刻,739,夬
初刻,740,临
初刻,741,泰
初刻,742,乾
初刻,743,泰
初刻,744,大壮
初刻,745,姤
初刻,746,大壮
初刻,747,夬
初刻,748,遁
初刻,749,夬
初刻,750,乾
初刻,751,剥
初刻,752,遁
初刻,753,否
初刻,754,坤
初刻,755,否
初刻,756,否
初刻,757,复
初刻,758,观
初刻,759,剥
初刻,760,临
初刻,761,剥
初刻,762,坤
初刻,763,泰
初刻,764,坤
初刻,765,复
初刻,766,大壮
初刻,767,复
初刻,768,临
初刻,769,夬
初刻,770,临
初刻,771,泰
初刻,772,乾
初刻,773,泰
初刻,774,大壮
初刻,775,姤
初刻,776,大壮
初刻,777,夬
初刻,778,遁
初刻,779,夬
初刻,780,乾
初刻,781,复
初刻,782,乾
初刻,783,剥
初刻,784,遁
初刻,785,否
初刻,786,临
初刻,787,姤
初刻,788,坤
初刻,789,否
初刻,790,观
初刻,791,泰
初刻,792,遁
初刻,793,复
初刻,794,观
初刻,795,剥
初刻,796,大壮
初刻,797,否
初刻,798,临
初刻,799,剥
初刻,800,坤
初刻,801,夬
初刻,802,观
初刻,803,泰
初刻,804,坤
初刻,805,复
初刻,806,乾
初刻,807,剥
初刻,808,大壮
初刻,809,复
初刻,810,临
初刻,811,复
初刻,812,乾
初刻,813,剥
初刻,814,遁
初刻,815,否
初刻,816,临
初刻,817,姤
初刻,818,坤
初刻,819,否
初刻,820,观
初刻,821,泰
初刻,822,遁
初刻,823,复
初刻,824,观
初刻,825,剥
初刻,826,大壮
初刻,827,否
初刻,828,临
初刻,829,剥
初刻,830,坤
初刻,831,夬
初刻,832,观
初刻,833,泰
初刻,834,坤
初刻,835,复
初刻,836,乾
初刻,837,剥
初刻,838,大壮
初刻,839,复
初刻,840,临
初刻,841,复
初刻,842,乾
初刻,843,剥
初刻,844,遁
初刻,845,否
初刻,846,临
初刻,847,姤
初刻,848,坤
初刻,849,否
初刻,850,观
初刻,851,泰
初刻,852,遁
初刻,853,复
初刻,854,观
初刻,855,剥
初刻,856,大壮
初刻,857,否
初刻,858,临
初刻,859,剥
初刻,860,坤
初刻,861,夬
初刻,862,观
初刻,863,泰
初刻,864,坤
初刻,865,复
初刻,866,乾
初刻,867,剥
初刻,868,大壮
初刻,869,复
初刻,870,临
初刻,871,复
初刻,872,乾
初刻,873,剥
初刻,874,遁
初刻,875,否
初刻,876,临
初刻,877,姤
初刻,878,坤
初刻,879,否
初刻,880,观
初刻,881,泰
初刻,882,遁
初刻,883,复
初刻,884,观
初刻,885,剥
初刻,886,大壮
初刻,887,否
初刻,888,临
初刻,889,剥
初刻,890,坤
初刻,891,夬
初刻,892,观
初刻,893,泰
初刻,894,坤
初刻,895,复
初刻,896,乾
初刻,897,剥
初刻,898,大壮
初刻,899,复
初刻,900,临
初刻,901,复
初刻,902,乾
初刻,903,剥
初刻,904,遁
初刻,905,否
初刻,906,临
初刻,907,姤
初刻,908,坤
初刻,909,否
初刻,910,观
初刻,911,泰
初刻,912,遁
初刻,913,复
初刻,914,观
初刻,915,剥
初刻,916,大壮
初刻,917,否
初刻,918,临
初刻,919,剥
初刻,920,坤
初刻,921,夬
初刻,922,观
初刻,923,泰
初刻,924,坤
初刻,925,复
初刻,926,乾
初刻,927,剥
初刻,928,大壮
初刻,929,复
初刻,930,临
正刻,181,观
正刻,182,姤
正刻,183,坤
正刻,184,夬
正刻,185,临
正刻,186,泰
正刻,187,剥
正刻,188,遁
正刻,189,复
正刻,190,乾
正刻,191,泰
正刻,192,大壮
正刻,193,坤
正刻,194,否
正刻,195,临
正刻,196,姤
正刻,197,大壮
正刻,198,夬
正刻,199,复
正刻,200,观
正刻,201,泰
正刻,202,遁
正刻,203,夬
正刻,204,乾
正刻,205,临
正刻,206,剥
正刻,207,大壮
正刻,208,否
正刻,209,乾
正刻,210,姤
正刻,211,观
正刻,212,姤
正刻,213,坤
正刻,214,夬
正刻,215,临
正刻,216,泰
正刻,217,剥
正刻,218,遁
正刻,219,复
正刻,220,乾
正刻,221,泰
正刻,222,大壮
正刻,223,坤
正刻,224,否
正刻,225,临
正刻,226,姤
正刻,227,大壮
正刻,228,夬
正刻,229,复
正刻,230,观
正刻,231,泰
正刻,232,遁
正刻,233,夬
正刻,234,乾
正刻,235,临
正刻,236,剥
正刻,237,大壮
正刻,238,否
正刻,239,乾
正刻,240,姤
正刻,241,观
正刻,242,姤
正刻,243,坤
正刻,244,夬
正刻,245,临
正刻,246,泰
正刻,247,剥
正刻,248,遁
正刻,249,复
正刻,250,乾
正刻,251,泰
正刻,252,大壮
正刻,253,坤
正刻,254,否
正刻,255,临
正刻,256,姤
正刻,257,大壮
正刻,258,夬
正刻,259,复
正刻,260,观
正刻,261,泰
正刻,262,遁
正刻,263,夬
正刻,264,乾
正刻,265,临
正刻,266,剥
正刻,267,大壮
正刻,268,否
正刻,269,乾
正刻,270,姤
正刻,271,观
正刻,272,姤
正刻,273,坤
正刻,274,夬
正刻,275,临
正刻,276,泰
正刻,277,剥
正刻,278,遁
正刻,279,复
正刻,280,乾
正刻,281,泰
正刻,282,大壮
正刻,283,坤
正刻,284,否
正刻,285,临
正刻,286,姤
正刻,287,大壮
正刻,288,夬
正刻,289,复
正刻,290,观
正刻,291,泰
正刻,292,遁
正刻,293,夬
正刻,294,乾
正刻,295,临
正刻,296,剥
正刻,297,大壮
正刻,298,否
正刻,299,乾
正刻,300,姤
正刻,301,观
正刻,302,姤
正刻,303,坤
正刻,304,夬
正刻,305,临
正刻,306,泰
正刻,307,剥
正刻,308,遁
正刻,309,复
正刻,310,乾
正刻,311,泰
正刻,312,大壮
正刻,313,坤
正刻,314,否
正刻,315,临
正刻,316,姤
正刻,317,大壮
正刻,318,夬
正刻,319,复
正刻,320,观
正刻,321,泰
正刻,322,遁
正刻,323,夬
正刻,324,乾
正刻,325,临
正刻,326,剥
正刻,327,大壮
正刻,328,否
正刻,329,乾
正刻,330,姤
正刻,331,临
正刻,332,泰
正刻,333,泰
正刻,334,大壮
正刻,335,大壮
正刻,336,夬
正刻,337,夬
正刻,338,乾
正刻,339,乾
正刻,340,姤
正刻,341,姤
正刻,342,遁
正刻,343,遁
正刻,344,否
正刻,345,否
正刻,346,观
正刻,347,观
正刻,348,剥
正刻,349,剥
正刻,350,坤
正刻,351,坤
正刻,352,复
正刻,353,复
正刻,354,临
正刻,355,临
正刻,356,泰
正刻,357,泰
正刻,358,大壮
正刻,359,大壮
正刻,360,夬
正刻,361,临
正刻,362,泰
正刻,363,泰
正刻,364,大壮
正刻,365,大壮
正刻,366,夬
正刻,367,夬
正刻,368,乾
正刻,369,乾
正刻,370,姤
正刻,371,姤
正刻,372,遁
正刻,373,遁
正刻,374,否
正刻,375,否
正刻,376,观
正刻,377,观
正刻,378,剥
正刻,379,剥
正刻,380,坤
正刻,381,坤
正刻,382,复
正刻,383,复
正刻,384,临
正刻,385,临
正刻,386,泰
正刻,387,泰
正刻,388,大壮
正刻,389,大壮
正刻,390,夬
正刻,391,临
正刻,392,泰
正刻,393,泰
正刻,394,大壮
正刻,395,大壮
正刻,396,夬
正刻,397,夬
正刻,398,乾
正刻,399,乾
正刻,400,姤
正刻,401,姤
正刻,402,遁
正刻,403,遁
正刻,404,否
正刻,405,否
正刻,406,观
正刻,407,观
正刻,408,剥
正刻,409,剥
正刻,410,坤
正刻,411,坤
正刻,412,复
正刻,413,复
正刻,414,临
正刻,415,临
正刻,416,泰
正刻,417,泰
正刻,418,大壮
正刻,419,大壮
正刻,420,夬
正刻,421,临
正刻,422,泰
正刻,423,泰
正刻,424,大壮
正刻,425,大壮
正刻,426,夬
正刻,427,夬
正刻,428,乾
正刻,429,乾
正刻,430,姤
正刻,431,姤
正刻,432,遁
正刻,433,遁
正刻,434,否
正刻,435,否
正刻,436,观
正刻,437,观
正刻,438,剥
正刻,439,剥
正刻,440,坤
正刻,441,坤
正刻,442,复
正刻,443,复
正刻,444,临
正刻,445,临
正刻,446,泰
正刻,447,泰
正刻,448,大壮
正刻,449,大壮
正刻,450,夬
正刻,451,临
正刻,452,泰
正刻,453,泰
正刻,454,大壮
正刻,455,大壮
正刻,456,夬
正刻,457,夬
正刻,458,乾
正刻,459,乾
正刻,460,姤
正刻,461,姤
正刻,462,遁
正刻,463,遁
正刻,464,否
正刻,465,否
正刻,466,观
正刻,467,观
正刻,468,剥
正刻,469,剥
正刻,470,坤
正刻,471,坤
正刻,472,复
正刻,473,复
正刻,474,临
正刻,475,临
正刻,476,泰
正刻,477,泰
正刻,478,大壮
正刻,479,大壮
正刻,480,夬
正刻,481,坤
正刻,482,夬
正刻,483,临
正刻,484,泰
正刻,485,复
正刻,486,乾
正刻,487,泰
正刻,488,大壮
正刻,489,临
正刻,490,姤
正刻,491,大壮
正刻,492,夬
正刻,493,泰
正刻,494,遁
正刻,495,夬
正刻,496,乾
正刻,497,大壮
正刻,498,否
正刻,499,乾
正刻,500,姤
正刻,501,夬
正刻,502,观
正刻,503,姤
正刻,504,遁
正刻,505,乾
正刻,506,剥
正刻,507,遁
正刻,508,否
正刻,509,姤
正刻,510,坤
正刻,511,坤
正刻,512,夬
正刻,513,临
正刻,514,泰
正刻,515,复
正刻,516,乾
正刻,517,泰
正刻,518,大壮
正刻,519,临
正刻,520,姤
正刻,521,大壮
正刻,522,夬
正刻,523,泰
正刻,524,遁
正刻,525,夬
正刻,526,乾
正刻,527,大壮
正刻,528,否
正刻,529,乾
正刻,530,姤
正刻,531,夬
正刻,532,观
正刻,533,姤
正刻,534,遁
正刻,535,乾
正刻,536,剥
正刻,537,遁
正刻,538,否
正刻,539,姤
正刻,540,坤
正刻,541,坤
正刻,542,夬
正刻,543,临
正刻,544,泰
正刻,545,复
正刻,546,乾
正刻,547,泰
正刻,548,大壮
正刻,549,临
正刻,550,姤
正刻,551,大壮
正刻,552,夬
正刻,553,泰
正刻,554,遁
正刻,555,夬
正刻,556,乾
正刻,557,大壮
正刻,558,否
正刻,559,乾
正刻,560,姤
正刻,561,夬
正刻,562,观
正刻,563,姤
正刻,564,遁
正刻,565,乾
正刻,566,剥
正刻,567,遁
正刻,568,否
正刻,569,姤
正刻,570,坤
正刻,571,坤
正刻,572,夬
正刻,573,临
正刻,574,泰
正刻,575,复
正刻,576,乾
正刻,577,泰
正刻,578,大壮
正刻,579,临
正刻,580,姤
正刻,581,大壮
正刻,582,夬
正刻,583,泰
正刻,584,遁
正刻,585,夬
正刻,586,乾
正刻,587,大壮
正刻,588,否
正刻,589,乾
正刻,590,姤
正刻,591,夬
正刻,592,观
正刻,593,姤
正刻,594,遁
正刻,595,乾
正刻,596,剥
正刻,597,遁
正刻,598,否
正刻,599,姤
正刻,600,坤
正刻,601,坤
正刻,602,夬
正刻,603,临
正刻,604,泰
正刻,605,复
正刻,606,乾
正刻,607,泰
正刻,608,大壮
正刻,609,临
正刻,610,姤
正刻,611,大壮
正刻,612,夬
正刻,613,泰
正刻,614,遁
正刻,615,夬
正刻,616,乾
正刻,617,大壮
正刻,618,否
正刻,619,乾
正刻,620,姤
正刻,621,夬
正刻,622,观
正刻,623,姤
正刻,624,遁
正刻,625,乾
正刻,626,剥
正刻,627,遁
正刻,628,否
正刻,629,姤
正刻,630,坤
正刻,631,夬
正刻,632,临
正刻,633,泰
正刻,634,乾
正刻,635,泰
正刻,636,泰
正刻,637,姤
正刻,638,大壮
正刻,639,夬
正刻,640,遁
正刻,641,夬
正刻,642,乾
正刻,643,否
正刻,644,乾
正刻,645,姤
正刻,646,观
正刻,647,姤
正刻,648,遁
正刻,649,剥
正刻,650,遁
正刻,651,否
正刻,652,坤
正刻,653,否
正刻,654,观
正刻,655,复
正刻,656,观
正刻,657,剥
正刻,658,临
正刻,659,剥
正刻,660,坤
正刻,661,夬
正刻,662,临
正刻,663,泰
正刻,664,乾
正刻,665,泰
正刻,666,泰
正刻,667,姤
正刻,668,大壮
正刻,669,夬
正刻,670,遁
正刻,671,夬
正刻,672,乾
正刻,673,否
正刻,674,乾
正刻,675,姤
正刻,676,观
正刻,677,姤
正刻,678,遁
正刻,679,剥
正刻,680,遁
正刻,681,否
正刻,682,坤
正刻,683,否
正刻,684,观
正刻,685,复
正刻,686,观
正刻,687,剥
正刻,688,临
正刻,689,剥
正刻,690,坤
正刻,691,夬
正刻,692,临
正刻,693,泰
正刻,694,乾
正刻,695,泰
正刻,696,泰
正刻,697,姤
正刻,698,大壮
正刻,699,夬
正刻,670,遁
正刻,701,夬
正刻,702,乾
正刻,703,否
正刻,704,乾
正刻,705,姤
正刻,706,观
正刻,707,姤
正刻,708,遁
正刻,709,剥
正刻,710,遁
正刻,711,否
正刻,712,坤
正刻,713,否
正刻,714,观
正刻,715,复
正刻,716,观
正刻,717,剥
正刻,718,临
正刻,719,剥
正刻,720,坤
正刻,721,夬
正刻,722,临
正刻,723,泰
正刻,724,乾
正刻,725,泰
正刻,726,泰
正刻,727,姤
正刻,728,大壮
正刻,729,夬
正刻,730,遁
正刻,731,夬
正刻,732,乾
正刻,733,否
正刻,734,乾
正刻,735,姤
正刻,736,观
正刻,737,姤
正刻,738,遁
正刻,739,剥
正刻,740,遁
正刻,741,否
正刻,742,坤
正刻,743,否
正刻,744,观
正刻,745,复
正刻,746,观
正刻,747,剥
正刻,748,临
正刻,749,剥
正刻,750,坤
正刻,751,夬
正刻,752,临
正刻,753,泰
正刻,754,乾
正刻,755,泰
正刻,756,泰
正刻,757,姤
正刻,758,大壮
正刻,759,夬
正刻,760,遁
正刻,761,夬
正刻,762,乾
正刻,763,否
正刻,764,乾
正刻,765,姤
正刻,766,观
正刻,767,姤
正刻,768,遁
正刻,769,剥
正刻,770,遁
正刻,771,否
正刻,772,坤
正刻,773,否
正刻,774,观
正刻,775,复
正刻,776,观
正刻,777,剥
正刻,778,临
正刻,779,剥
正刻,780,坤
正刻,781,姤
正刻,782,坤
正刻,783,夬
正刻,784,临
正刻,785,泰
正刻,786,遁
正刻,787,复
正刻,788,乾
正刻,789,泰
正刻,790,大壮
正刻,791,否
正刻,792,临
正刻,793,姤
正刻,794,大壮
正刻,795,夬
正刻,796,观
正刻,797,泰
正刻,798,遁
正刻,799,夬
正刻,800,乾
正刻,801,剥
正刻,802,大壮
正刻,803,否
正刻,804,乾
正刻,805,姤
正刻,806,坤
正刻,807,夬
正刻,808,观
正刻,809,姤
正刻,810,遁
正刻,811,姤
正刻,812,坤
正刻,813,夬
正刻,814,临
正刻,815,泰
正刻,816,遁
正刻,817,复
正刻,818,乾
正刻,819,泰
正刻,820,大壮
正刻,821,否
正刻,822,临
正刻,823,姤
正刻,824,大壮
正刻,825,夬
正刻,826,观
正刻,827,泰
正刻,828,遁
正刻,829,夬
正刻,830,乾
正刻,831,剥
正刻,832,大壮
正刻,833,否
正刻,834,乾
正刻,835,姤
正刻,836,坤
正刻,837,夬
正刻,838,观
正刻,839,姤
正刻,840,遁
正刻,841,姤
正刻,842,坤
正刻,843,夬
正刻,844,临
正刻,845,泰
正刻,846,遁
正刻,847,复
正刻,848,乾
正刻,849,泰
正刻,850,大壮
正刻,851,否
正刻,852,临
正刻,853,姤
正刻,854,大壮
正刻,855,夬
正刻,856,观
正刻,857,泰
正刻,858,遁
正刻,859,夬
正刻,860,乾
正刻,861,剥
正刻,862,大壮
正刻,863,否
正刻,864,乾
正刻,865,姤
正刻,866,坤
正刻,867,夬
正刻,868,观
正刻,869,姤
正刻,870,遁
正刻,871,姤
正刻,872,坤
正刻,873,夬
正刻,874,临
正刻,875,泰
正刻,876,遁
正刻,877,复
正刻,878,乾
正刻,879,泰
正刻,880,大壮
正刻,881,否
正刻,882,临
正刻,883,姤
正刻,884,大壮
正刻,885,夬
正刻,886,观
正刻,887,泰
正刻,888,遁
正刻,889,夬
正刻,890,乾
正刻,891,剥
正刻,892,大壮
正刻,893,否
正刻,894,乾
正刻,895,姤
正刻,896,坤
正刻,897,夬
正刻,898,观
正刻,899,姤
正刻,900,遁
正刻,901,姤
正刻,902,坤
正刻,903,夬
正刻,904,临
正刻,905,泰
正刻,906,遁
正刻,907,复
正刻,908,乾
正刻,909,泰
正刻,910,大壮
正刻,911,否
正刻,912,临
正刻,913,姤
正刻,914,大壮
正刻,915,夬
正刻,916,观
正刻,917,泰
正刻,918,遁
正刻,919,夬
正刻,920,乾
正刻,921,剥
正刻,922,大壮
正刻,923,否
正刻,924,乾
正刻,925,姤
正刻,926,坤
正刻,927,夬
正刻,928,观
正刻,929,姤
正刻,930,遁
